foliohog,cons_med1,tipo_tarif,tarifa_desc,tipo_viv,vivienda_desc
1,240,1,01,1,Casa única del terreno
1,299,1,01,1,Casa única del terreno
1,256,1,01,1,Casa única del terreno
1,123,1,01,1,Casa única del terreno
1,76,1,01,1,Casa única del terreno
1,52,1,01,1,Casa única del terreno
1,1103,1,01,1,Casa única del terreno
1,354,1,01,2,Casa que comparte terreno con otra(s)
1,190,1,01,1,Casa única del terreno
1,120,9,No sabe,1,Casa única del terreno
1,53,1,01,1,Casa única del terreno
1,123,1,01,1,Casa única del terreno
1,315,1,01,1,Casa única del terreno
1,157,1,01,1,Casa única del terreno
1,259,1,01,1,Casa única del terreno
1,90,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,720,1,01,1,Casa única del terreno
1,193,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,122,1,01,1,Casa única del terreno
1,175,1,01,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,300,1,01,1,Casa única del terreno
1,430,1,01,1,Casa única del terreno
1,100,1,01,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,25,1,01,1,Casa única del terreno
1,514,1,01,1,Casa única del terreno
1,133,1,01,1,Casa única del terreno
1,96,1,01,1,Casa única del terreno
1,180,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,308,1,01,1,Casa única del terreno
1,160,1,01,1,Casa única del terreno
1,300,1,01,1,Casa única del terreno
1,212,1,01,1,Casa única del terreno
1,180,1,01,1,Casa única del terreno
1,276,1,01,1,Casa única del terreno
1,233,1,01,1,Casa única del terreno
1,80,1,01,1,Casa única del terreno
1,115,1,01,1,Casa única del terreno
1,150,1,01,1,Casa única del terreno
1,160,1,01,1,Casa única del terreno
1,138,1,01,1,Casa única del terreno
1,191,1,01,1,Casa única del terreno
1,85,1,01,1,Casa única del terreno
1,264,1,01,1,Casa única del terreno
1,64,1,01,1,Casa única del terreno
1,325,1,01,1,Casa única del terreno
1,142,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,92,1,01,1,Casa única del terreno
1,151,1,01,1,Casa única del terreno
1,399,1,01,1,Casa única del terreno
1,269,1,01,1,Casa única del terreno
1,168,1,01,1,Casa única del terreno
1,395,1,01,1,Casa única del terreno
1,728,1,01,1,Casa única del terreno
1,230,1,01,1,Casa única del terreno
1,150,1,01,1,Casa única del terreno
1,1008,1,01,1,Casa única del terreno
1,410,1,01,1,Casa única del terreno
1,98,1,01,1,Casa única del terreno
1,143,1,01,1,Casa única del terreno
1,50,1,01,1,Casa única del terreno
1,380,1,01,1,Casa única del terreno
1,209,1,01,1,Casa única del terreno
1,242,1,01,1,Casa única del terreno
1,330,1,01,1,Casa única del terreno
1,450,1,01,1,Casa única del terreno
1,160,1,01,1,Casa única del terreno
1,160,1,01,1,Casa única del terreno
1,120,1,01,1,Casa única del terreno
1,302,1,01,1,Casa única del terreno
1,235,1,01,1,Casa única del terreno
1,1200,1,01,1,Casa única del terreno
1,420,1,01,2,Casa que comparte terreno con otra(s)
1,431,1,01,1,Casa única del terreno
1,65,1,01,1,Casa única del terreno
1,345,1,01,1,Casa única del terreno
1,105,1,01,1,Casa única del terreno
1,205,1,01,1,Casa única del terreno
1,221,1,01,1,Casa única del terreno
1,244,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,3957,8,DAC,1,Casa única del terreno
1,177,1,01,1,Casa única del terreno
1,141,1,01,1,Casa única del terreno
1,155,1,01,1,Casa única del terreno
1,220,1,01,1,Casa única del terreno
1,2000,0,02,1,Casa única del terreno
1,185,1,01,1,Casa única del terreno
1,174,1,01,1,Casa única del terreno
1,234,1,01,1,Casa única del terreno
1,95,1,01,1,Casa única del terreno
1,240,1,01,1,Casa única del terreno
1,300,1,01,1,Casa única del terreno
1,171,1,01,2,Casa que comparte terreno con otra(s)
1,96,1,01,1,Casa única del terreno
1,206,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,285,1,01,1,Casa única del terreno
1,248,1,01,1,Casa única del terreno
1,253,1,01,1,Casa única del terreno
1,178,1,01,1,Casa única del terreno
1,270,1,01,1,Casa única del terreno
1,58,1,01,1,Casa única del terreno
1,90,1,01,1,Casa única del terreno
1,275,1,01,1,Casa única del terreno
1,187,1,01,1,Casa única del terreno
1,135,1,01,1,Casa única del terreno
1,744,1,01,1,Casa única del terreno
1,1395,1,01,1,Casa única del terreno
1,956,1,01,1,Casa única del terreno
1,111,1,01,1,Casa única del terreno
1,0,9,No sabe,1,Casa única del terreno
1,300,1,01,1,Casa única del terreno
1,100,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,160,1,01,1,Casa única del terreno
1,232,1,01,1,Casa única del terreno
1,600,1,01,1,Casa única del terreno
1,387,1,01,1,Casa única del terreno
1,170,1,01,1,Casa única del terreno
1,207,1,01,1,Casa única del terreno
1,114,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,613,1,01,2,Casa que comparte terreno con otra(s)
1,241,1,01,1,Casa única del terreno
1,60,1,01,1,Casa única del terreno
1,168,1,01,1,Casa única del terreno
1,330,1,01,1,Casa única del terreno
1,223,1,01,1,Casa única del terreno
1,490,1,01,1,Casa única del terreno
1,1492,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,222,1,01,1,Casa única del terreno
1,186,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,150,1,01,1,Casa única del terreno
1,280,1,01,1,Casa única del terreno
1,390,1,01,1,Casa única del terreno
1,193,1,01,1,Casa única del terreno
1,366,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,230,1,01,1,Casa única del terreno
1,268,1,01,1,Casa única del terreno
1,0,0,02,2,Casa que comparte terreno con otra(s)
1,350,1,01,1,Casa única del terreno
1,150,1,01,1,Casa única del terreno
1,0,9,No sabe,2,Casa que comparte terreno con otra(s)
1,200,1,01,1,Casa única del terreno
1,300,1,01,1,Casa única del terreno
1,128,1,01,1,Casa única del terreno
1,70,1,01,1,Casa única del terreno
1,120,1,01,1,Casa única del terreno
1,110,1,01,1,Casa única del terreno
1,35,1,01,1,Casa única del terreno
1,175,1,01,1,Casa única del terreno
1,280,1,01,1,Casa única del terreno
1,143,1,01,1,Casa única del terreno
1,4193,1,01,1,Casa única del terreno
1,180,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,150,9,No sabe,1,Casa única del terreno
1,125,1,01,1,Casa única del terreno
1,100,1,01,1,Casa única del terreno
1,258,1,01,1,Casa única del terreno
1,141,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,176,1,01,1,Casa única del terreno
1,288,1,01,1,Casa única del terreno
1,800,1,01,1,Casa única del terreno
1,175,1,01,1,Casa única del terreno
1,75,1,01,1,Casa única del terreno
1,100,1,01,1,Casa única del terreno
1,230,1,01,1,Casa única del terreno
1,50,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,50,1,01,1,Casa única del terreno
1,75,1,01,1,Casa única del terreno
1,170,1,01,1,Casa única del terreno
1,150,1,01,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,2500,1,01,1,Casa única del terreno
1,2500,1,01,2,Casa que comparte terreno con otra(s)
1,260,1,01,1,Casa única del terreno
1,50,1,01,1,Casa única del terreno
1,350,1,01,1,Casa única del terreno
1,50,1,01,1,Casa única del terreno
1,150,1,01,1,Casa única del terreno
1,280,1,01,1,Casa única del terreno
1,91,1,01,1,Casa única del terreno
1,539,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,143,1,01,1,Casa única del terreno
1,204,1,01,1,Casa única del terreno
1,64,1,01,1,Casa única del terreno
1,120,1,01,1,Casa única del terreno
1,130,1,01,1,Casa única del terreno
1,76,1,01,1,Casa única del terreno
1,121,1,01,1,Casa única del terreno
1,293,1,01,1,Casa única del terreno
1,326,1,01,7,Local no construido para habitación
1,0,0,02,1,Casa única del terreno
1,135,1,01,1,Casa única del terreno
1,550,9,No sabe,1,Casa única del terreno
1,536,1,01,1,Casa única del terreno
1,215,9,No sabe,2,Casa que comparte terreno con otra(s)
1,105,9,No sabe,1,Casa única del terreno
1,167,1,01,1,Casa única del terreno
1,140,2,1 - A,1,Casa única del terreno
1,525,9,No sabe,6,Vivienda en vecindad o cuartería
1,268,1,01,3,"Casa dúplex, triple o cuádruple"
1,250,2,1 - A,1,Casa única del terreno
1,98,1,01,6,Vivienda en vecindad o cuartería
1,300,1,01,2,Casa que comparte terreno con otra(s)
1,130,1,01,2,Casa que comparte terreno con otra(s)
1,233,1,01,1,Casa única del terreno
1,800,1,01,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,580,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,2,Casa que comparte terreno con otra(s)
1,200,9,No sabe,1,Casa única del terreno
1,800,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,2,Casa que comparte terreno con otra(s)
1,250,1,01,3,"Casa dúplex, triple o cuádruple"
1,250,1,01,3,"Casa dúplex, triple o cuádruple"
1,250,1,01,3,"Casa dúplex, triple o cuádruple"
1,285,1,01,1,Casa única del terreno
1,600,1,01,2,Casa que comparte terreno con otra(s)
1,250,9,No sabe,2,Casa que comparte terreno con otra(s)
1,867,1,01,2,Casa que comparte terreno con otra(s)
1,360,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,700,1,01,1,Casa única del terreno
1,250,1,01,1,Casa única del terreno
1,226,1,01,3,"Casa dúplex, triple o cuádruple"
1,280,1,01,2,Casa que comparte terreno con otra(s)
1,259,1,01,3,"Casa dúplex, triple o cuádruple"
1,250,1,01,4,Departamento en edificio
1,600,9,No sabe,1,Casa única del terreno
1,250,9,No sabe,1,Casa única del terreno
1,350,1,01,2,Casa que comparte terreno con otra(s)
1,300,9,No sabe,2,Casa que comparte terreno con otra(s)
1,500,9,No sabe,1,Casa única del terreno
1,141,1,01,2,Casa que comparte terreno con otra(s)
1,900,9,No sabe,1,Casa única del terreno
1,0,1,01,6,Vivienda en vecindad o cuartería
1,320,1,01,2,Casa que comparte terreno con otra(s)
1,840,1,01,3,"Casa dúplex, triple o cuádruple"
1,587,1,01,1,Casa única del terreno
1,236,1,01,2,Casa que comparte terreno con otra(s)
1,800,1,01,1,Casa única del terreno
1,630,1,01,1,Casa única del terreno
1,777,1,01,1,Casa única del terreno
1,470,1,01,1,Casa única del terreno
1,134,9,No sabe,2,Casa que comparte terreno con otra(s)
1,140,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,0,9,No sabe,2,Casa que comparte terreno con otra(s)
1,108,1,01,2,Casa que comparte terreno con otra(s)
1,186,7,1 - F,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,900,9,No sabe,2,Casa que comparte terreno con otra(s)
1,250,1,01,1,Casa única del terreno
1,320,1,01,1,Casa única del terreno
1,200,1,01,1,Casa única del terreno
1,300,1,01,1,Casa única del terreno
1,230,1,01,1,Casa única del terreno
1,316,1,01,1,Casa única del terreno
1,700,1,01,1,Casa única del terreno
1,320,1,01,1,Casa única del terreno
1,157,9,No sabe,1,Casa única del terreno
1,360,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,280,9,No sabe,1,Casa única del terreno
1,270,9,No sabe,1,Casa única del terreno
1,292,9,No sabe,1,Casa única del terreno
1,504,1,01,1,Casa única del terreno
1,178,1,01,1,Casa única del terreno
1,332,1,01,1,Casa única del terreno
1,550,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,282,1,01,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,600,9,No sabe,1,Casa única del terreno
1,1700,9,No sabe,1,Casa única del terreno
1,260,7,1 - F,1,Casa única del terreno
1,269,7,1 - F,1,Casa única del terreno
1,66,7,1 - F,1,Casa única del terreno
1,249,7,1 - F,1,Casa única del terreno
1,473,7,1 - F,6,Vivienda en vecindad o cuartería
1,151,7,1 - F,3,"Casa dúplex, triple o cuádruple"
1,1792,7,1 - F,2,Casa que comparte terreno con otra(s)
1,1800,7,1 - F,1,Casa única del terreno
1,400,7,1 - F,1,Casa única del terreno
1,600,7,1 - F,1,Casa única del terreno
1,1000,9,No sabe,1,Casa única del terreno
1,128,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,226,7,1 - F,1,Casa única del terreno
1,900,9,No sabe,1,Casa única del terreno
1,1100,9,No sabe,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,2200,9,No sabe,1,Casa única del terreno
1,1400,9,No sabe,1,Casa única del terreno
1,800,2,1 - A,1,Casa única del terreno
1,980,7,1 - F,1,Casa única del terreno
1,350,2,1 - A,1,Casa única del terreno
1,700,2,1 - A,1,Casa única del terreno
1,1500,7,1 - F,1,Casa única del terreno
1,60,7,1 - F,1,Casa única del terreno
1,1200,7,1 - F,1,Casa única del terreno
1,503,7,1 - F,1,Casa única del terreno
1,350,7,1 - F,1,Casa única del terreno
1,470,2,1 - A,2,Casa que comparte terreno con otra(s)
1,653,7,1 - F,1,Casa única del terreno
1,722,7,1 - F,1,Casa única del terreno
1,234,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,480,7,1 - F,1,Casa única del terreno
1,1000,7,1 - F,1,Casa única del terreno
1,600,7,1 - F,1,Casa única del terreno
1,2593,7,1 - F,1,Casa única del terreno
1,600,7,1 - F,1,Casa única del terreno
1,500,7,1 - F,1,Casa única del terreno
1,873,7,1 - F,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,4300,9,No sabe,1,Casa única del terreno
1,850,9,No sabe,1,Casa única del terreno
1,114,9,No sabe,1,Casa única del terreno
1,1700,9,No sabe,6,Vivienda en vecindad o cuartería
1,120,9,No sabe,1,Casa única del terreno
1,550,7,1 - F,1,Casa única del terreno
1,786,7,1 - F,1,Casa única del terreno
1,1602,7,1 - F,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,88,7,1 - F,2,Casa que comparte terreno con otra(s)
1,400,7,1 - F,1,Casa única del terreno
1,636,7,1 - F,1,Casa única del terreno
1,331,9,No sabe,1,Casa única del terreno
1,1700,7,1 - F,1,Casa única del terreno
1,119,7,1 - F,3,"Casa dúplex, triple o cuádruple"
1,1339,6,1 - E,1,Casa única del terreno
1,100,7,1 - F,4,Departamento en edificio
1,87,7,1 - F,3,"Casa dúplex, triple o cuádruple"
1,1300,7,1 - F,1,Casa única del terreno
1,364,7,1 - F,1,Casa única del terreno
1,640,7,1 - F,1,Casa única del terreno
1,148,7,1 - F,1,Casa única del terreno
1,1000,7,1 - F,1,Casa única del terreno
1,1400,1,01,1,Casa única del terreno
1,984,7,1 - F,1,Casa única del terreno
1,300,7,1 - F,1,Casa única del terreno
1,418,7,1 - F,1,Casa única del terreno
1,169,1,01,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,500,1,01,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,700,9,No sabe,2,Casa que comparte terreno con otra(s)
1,1500,9,No sabe,1,Casa única del terreno
1,300,9,No sabe,4,Departamento en edificio
1,400,9,No sabe,1,Casa única del terreno
1,300,7,1 - F,1,Casa única del terreno
1,765,7,1 - F,1,Casa única del terreno
1,0,9,No sabe,3,"Casa dúplex, triple o cuádruple"
1,616,7,1 - F,1,Casa única del terreno
1,350,9,No sabe,1,Casa única del terreno
1,301,9,No sabe,1,Casa única del terreno
1,1200,9,No sabe,1,Casa única del terreno
1,2000,7,1 - F,1,Casa única del terreno
1,1500,7,1 - F,2,Casa que comparte terreno con otra(s)
1,380,7,1 - F,1,Casa única del terreno
1,350,7,1 - F,1,Casa única del terreno
1,800,7,1 - F,1,Casa única del terreno
1,1350,7,1 - F,1,Casa única del terreno
1,134,7,1 - F,1,Casa única del terreno
1,1488,7,1 - F,1,Casa única del terreno
1,300,9,No sabe,1,Casa única del terreno
1,299,7,1 - F,1,Casa única del terreno
1,1600,2,1 - A,1,Casa única del terreno
1,1444,7,1 - F,1,Casa única del terreno
1,200,7,1 - F,1,Casa única del terreno
1,60,7,1 - F,1,Casa única del terreno
1,152,7,1 - F,1,Casa única del terreno
1,65,7,1 - F,6,Vivienda en vecindad o cuartería
1,4000,1,01,1,Casa única del terreno
1,1500,9,No sabe,1,Casa única del terreno
1,324,7,1 - F,6,Vivienda en vecindad o cuartería
1,400,7,1 - F,1,Casa única del terreno
1,146,9,No sabe,1,Casa única del terreno
1,1195,9,No sabe,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,313,1,01,1,Casa única del terreno
1,390,7,1 - F,1,Casa única del terreno
1,800,7,1 - F,1,Casa única del terreno
1,580,0,02,1,Casa única del terreno
1,2100,7,1 - F,1,Casa única del terreno
1,2349,7,1 - F,1,Casa única del terreno
1,2011,7,1 - F,1,Casa única del terreno
1,2000,9,No sabe,1,Casa única del terreno
1,200,2,1 - A,1,Casa única del terreno
1,217,2,1 - A,1,Casa única del terreno
1,327,2,1 - A,1,Casa única del terreno
1,800,2,1 - A,1,Casa única del terreno
1,686,2,1 - A,1,Casa única del terreno
1,300,7,1 - F,1,Casa única del terreno
1,0,0,02,1,Casa única del terreno
1,550,7,1 - F,1,Casa única del terreno
1,1200,7,1 - F,1,Casa única del terreno
1,400,9,No sabe,1,Casa única del terreno
1,310,7,1 - F,1,Casa única del terreno
1,695,7,1 - F,1,Casa única del terreno
1,191,7,1 - F,1,Casa única del terreno
1,1200,1,01,1,Casa única del terreno
1,800,2,1 - A,1,Casa única del terreno
1,704,2,1 - A,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,1700,9,No sabe,1,Casa única del terreno
1,500,9,No sabe,1,Casa única del terreno
1,1400,9,No sabe,1,Casa única del terreno
1,2000,9,No sabe,1,Casa única del terreno
1,370,9,No sabe,1,Casa única del terreno
1,200,9,No sabe,1,Casa única del terreno
1,150,7,1 - F,1,Casa única del terreno
1,116,7,1 - F,1,Casa única del terreno
1,320,7,1 - F,1,Casa única del terreno
1,220,7,1 - F,1,Casa única del terreno
1,2000,7,1 - F,1,Casa única del terreno
1,800,7,1 - F,1,Casa única del terreno
1,145,7,1 - F,1,Casa única del terreno
1,185,7,1 - F,1,Casa única del terreno
1,280,7,1 - F,1,Casa única del terreno
1,471,7,1 - F,1,Casa única del terreno
1,49,7,1 - F,1,Casa única del terreno
